CustomerID,Gender,Age,Annual Income,Spending Score
4374,Female,66,17,10
4826,Female,53,148,17
4217,Female,60,124,64
4168,Male,61,30,64
4689,Male,31,129,77
4293,Male,31,20,83
4771,Female,38,128,54
4711,Male,36,90,81
4922,Female,39,78,44
4293,Female,58,139,98
4740,Male,36,45,49
4181,Female,41,90,22
4330,Female,63,99,37
4983,Male,53,98,8
4039,Male,34,51,86
4430,Female,66,137,2
4118,Male,59,49,24
4103,Male,53,54,3
4735,Female,29,125,92
4499,Male,18,128,79
4093,Female,21,90,95
4809,Female,42,124,47
4972,Female,21,128,57
4441,Male,24,78,23
4675,Male,69,53,24
4464,Male,66,77,42
4742,Male,36,89,63
4673,Male,63,48,4
4083,Female,30,122,63
4007,Male,69,22,86
4988,Female,63,26,53
4326,Female,58,15,74
4787,Male,30,64,84
4871,Male,70,75,9
4399,Female,45,95,22
4736,Female,38,76,59
4240,Male,47,49,70
4861,Female,69,60,9
4088,Male,58,31,21
4908,Female,23,39,49
4868,Male,28,91,28
4927,Female,48,134,87
4458,Female,54,96,90
4081,Female,24,63,34
4144,Female,62,102,46
4265,Female,22,61,91
4340,Male,56,24,41
4339,Female,30,41,95
4235,Male,51,49,22
4117,Male,27,95,77
4694,Male,25,123,40
4927,Male,32,112,85
4915,Male,36,20,95
4029,Male,40,17,56
4845,Female,35,102,31
4495,Female,20,50,25
4050,Male,66,126,14
4219,Female,63,114,70
4610,Male,23,71,49
4555,Male,54,46,35
4030,Female,40,19,1
4720,Male,61,119,77
4756,Female,25,114,45
4238,Male,25,118,79
4174,Male,59,54,95
4605,Female,34,15,64
4043,Male,62,121,17
4964,Female,46,54,10
4802,Female,62,59,91
4147,Female,18,47,70
4397,Female,19,132,59
4408,Male,52,21,44
4439,Male,51,33,43
4961,Male,35,90,37
4431,Male,19,92,85
4741,Male,65,128,35
4624,Female,29,103,61
4205,Female,19,127,83
4069,Female,41,94,35
4950,Male,50,143,35
4579,Female,57,141,85
4848,Female,49,101,36
4113,Male,26,134,74
4215,Male,24,122,64
4128,Female,42,44,41
4467,Female,20,23,97
4213,Female,70,74,78
4200,Female,46,129,62
4408,Male,35,113,14
4836,Male,27,84,42
4557,Female,34,61,62
4615,Female,60,76,76
4317,Male,42,122,44
4516,Male,46,90,31
4379,Male,67,73,96
4988,Male,69,49,44
4160,Male,70,141,91
4596,Female,62,49,83
4365,Male,28,15,52
4509,Female,33,92,64
4118,Female,26,56,29
4826,Male,63,39,6
4382,Male,32,48,13
4957,Male,55,149,34
4370,Female,63,47,40
4554,Male,64,120,51
4751,Male,35,90,7
4342,Male,42,79,30
4556,Female,34,67,18
4434,Female,19,25,20
4799,Male,36,146,24
4780,Male,51,149,8
4762,Male,61,113,95
4854,Female,62,87,77
4297,Female,31,144,25
4975,Male,41,83,54
4442,Male,62,62,29
4136,Male,37,56,72
4284,Male,51,30,13
4570,Male,50,86,38
4132,Male,35,23,37
4779,Female,68,26,4
4279,Female,43,116,58
4019,Female,56,27,83
4966,Male,36,114,58
4629,Male,69,76,30
4059,Male,60,145,62
4462,Female,47,94,85
4739,Female,58,96,61
4326,Female,68,17,66
4456,Male,20,86,45
4913,Female,35,106,1
4133,Male,43,121,95
4065,Female,49,136,77
4548,Female,30,139,21
4506,Male,31,100,47
4848,Male,24,122,81
4479,Male,46,33,45
4488,Female,39,113,90
4976,Female,63,138,17
4426,Male,64,117,4
4700,Male,18,31,13
4326,Female,49,114,91
4631,Female,45,142,7
4034,Female,64,58,96
4756,Female,19,105,65
4181,Male,40,63,80
4196,Female,53,89,18
4773,Female,32,90,27
4352,Male,30,98,57
4839,Female,22,38,79
4859,Male,47,53,52
4153,Male,42,96,81
4324,Female,56,98,28
4043,Male,61,71,73
4334,Female,34,116,48
4308,Female,20,81,76
4415,Male,51,76,95
4834,Male,32,116,25
4636,Female,37,57,44
4248,Female,23,31,95
4087,Female,38,142,13
4063,Male,18,136,51
4872,Female,44,35,86
4694,Female,60,22,42
4662,Female,58,111,82
4543,Male,20,69,89
4085,Male,47,98,53
4731,Female,19,32,72
4277,Female,33,150,53
4408,Male,51,95,50
4887,Male,43,112,40
4811,Male,59,121,92
4957,Male,51,31,64
4701,Male,25,69,76
4111,Female,32,143,64
4955,Male,48,16,26
4299,Female,54,133,18
4416,Female,49,73,16
4636,Male,44,56,68
4451,Female,21,130,42
4715,Male,54,136,80
4938,Female,51,140,80
4929,Male,19,139,75
4268,Male,24,138,27
4269,Male,29,17,7
4028,Female,31,90,45
4174,Female,34,146,75
4563,Male,19,84,35
4056,Female,64,40,18
4832,Female,22,64,17
4020,Male,35,88,96
4475,Male,31,77,89
4861,Female,56,140,73
4793,Female,49,48,17
4873,Female,29,23,43
4960,Male,27,114,67
4770,Female,48,76,41
4796,Male,68,18,31
4927,Female,19,69,28
4540,Male,26,51,81
4096,Female,57,60,80
4466,Female,62,29,49
4769,Female,19,123,19
4737,Male,54,54,70
4083,Male,18,135,81
4316,Female,56,43,5
4575,Female,61,122,58
4885,Female,41,17,54
4167,Female,64,145,17
4285,Female,47,122,78
4394,Female,60,65,21
4221,Male,25,70,94
4458,Female,25,22,77
4865,Male,38,69,63
4222,Female,34,98,32
4409,Male,54,52,28
4988,Female,28,132,92
4383,Female,38,62,94
4141,Male,47,53,35
4062,Female,59,95,47
4372,Female,40,70,13
4748,Male,50,126,65
4084,Male,40,47,42
4881,Female,59,122,76
4332,Female,69,148,43
4734,Female,50,16,16
4205,Female,53,32,6
4006,Male,42,57,20
4383,Female,64,99,78
4550,Female,59,59,83
4515,Female,70,89,7
4227,Male,33,77,54
4349,Female,54,61,43
4820,Male,66,121,1
4737,Male,62,146,92
4717,Male,56,23,65
4931,Male,21,99,15
4133,Male,37,141,45
4618,Female,57,82,32
4539,Female,53,107,68
4362,Male,25,42,51
4201,Female,33,25,24
4447,Male,44,58,22
4380,Female,50,70,91
4256,Female,48,66,46
4982,Female,26,150,46
4423,Female,24,37,73
4262,Female,65,76,26
4237,Male,26,32,66
4960,Female,53,27,36
4477,Female,62,90,91
4651,Male,21,38,15
4017,Female,50,27,68
4931,Male,68,96,20
4459,Male,69,90,14
4412,Female,27,19,83
4486,Male,19,108,92
4533,Female,63,150,30
4101,Male,68,146,76
4953,Female,18,128,44
4066,Male,35,48,67
4334,Female,70,29,37
